Medicine_Name,User_ID,Disease,Review_Text,Rating,Sentiment
Shankhpushpi Capsules,User221,Memory,Shankhpushpi capsules have significantly improved my memory and cognitive function. I feel more mentally sharp and focused.,5,Positive
Shankhpushpi Capsules,User222,Anxiety,I've noticed a reduction in my anxiety levels since I started taking Shankhpushpi capsules regularly. They help me stay calm and composed.,4,Positive
Shankhpushpi Capsules,User223,Concentration,"Shankhpushpi capsules have improved my concentration and focus, making it easier to tackle tasks and deadlines.",4,Positive
Shankhpushpi Capsules,User224,Stress,Shankhpushpi capsules help me manage stress more effectively. I feel more resilient and capable of handling life's challenges.,5,Positive
Shankhpushpi Capsules,User225,Sleep,"I struggle with insomnia, but since I started taking Shankhpushpi capsules, I've been able to fall asleep more easily and stay asleep longer.",4,Positive
Shankhpushpi Capsules,User226,Fatigue,Shankhpushpi capsules give me a natural energy boost without any jitters or crashes. Perfect for combating fatigue.,4,Positive
Shankhpushpi Capsules,User227,Depression,Shankhpushpi capsules have been instrumental in managing my depression symptoms. I feel more optimistic and hopeful about the future.,5,Positive
Shankhpushpi Capsules,User228,Mood Swings,I've noticed a reduction in my mood swings since I started taking Shankhpushpi capsules regularly. I feel more emotionally balanced.,4,Sarcastic
Shankhpushpi Capsules,User229,Focus,"Shankhpushpi capsules enhance my mental clarity and focus, allowing me to perform better at work and in daily activities.",4,Positive
Shankhpushpi Capsules,User230,Productivity,Shankhpushpi capsules have helped me become more productive and efficient in my tasks. I feel more motivated and focused.,5,Positive
Amla Capsules,User231,Immune Boost,"Amla capsules are packed with vitamin C and antioxidants, making them excellent for boosting the immune system.",5,Positive
Amla Capsules,User232,Hair Growth,Amla capsules have improved the thickness and strength of my hair. I've noticed less hair fall as well.,4,Positive
Amla Capsules,User233,Digestion,Amla capsules aid in digestion and help relieve symptoms of indigestion like bloating and gas.,4,Positive
Amla Capsules,User234,Skin Health,Amla capsules have improved the overall health of my skin. It looks clearer and more radiant.,5,Positive
Amla Capsules,User235,Energy Boost,Amla capsules give me a natural energy boost without any caffeine crashes. I feel more alert and focused.,4,Positive
Amla Capsules,User236,Constipation,Amla capsules regulated my bowel movements and relieved my constipation issues.,4,Positive
Amla Capsules,User237,Weight Loss,I've noticed a reduction in my appetite and cravings since I started taking Amla capsules.,4,Sarcastic
Amla Capsules,User238,Detox,Amla capsules are excellent for detoxifying the body and improving overall health.,5,Positive
Amla Capsules,User239,Heart Health,Amla capsules have cardiovascular benefits and help maintain healthy blood pressure levels.,4,Positive
Amla Capsules,User240,Joint Pain,Amla capsules have anti-inflammatory properties that help alleviate joint pain and stiffness.,4,Negative
Triphala Capsules,User241,Digestion,Triphala capsules are my go-to remedy for indigestion. They help relieve bloating and gas.,5,Positive
Triphala Capsules,User242,Bowel Regularity,Triphala capsules have regulated my bowel movements and relieved my chronic constipation.,4,Positive
Triphala Capsules,User243,Detox,"I use Triphala capsules as part of my detox routine, and they help cleanse my body effectively.",4,Positive
Triphala Capsules,User244,Acidity,Triphala capsules worsened my acidity and caused heartburn. Not suitable for individuals with GERD.,2,Negative
Triphala Capsules,User245,Weight Loss,Triphala capsules aid in weight loss by improving digestion and metabolism.,4,Positive
Triphala Capsules,User246,Energy Boost,Triphala capsules give me a natural energy boost without any caffeine crashes. Perfect for staying alert throughout the day.,4,Positive
Triphala Capsules,User247,Constipation,Triphala capsules provided gentle relief from my constipation issues without any harsh side effects.,4,Positive
Triphala Capsules,User248,Immune Boost,"Triphala capsules have helped boost my immune system, and I haven't gotten sick since I started taking them.",5,Positive
Triphala Capsules,User249,Bloating,I've noticed a reduction in bloating and gas after taking Triphala capsules regularly.,4,Sarcastic
Triphala Capsules,User250,Skin Health,Triphala capsules have improved the texture and appearance of my skin. It's my secret to a natural glow.,5,Positive
Neem Powder,User251,Acne,Neem powder has been incredibly effective in clearing up my acne. My skin looks clearer and healthier.,5,Positive
Neem Powder,User252,Skin Health,Neem powder has improved the overall health of my skin. It looks more radiant and youthful.,4,Positive
Neem Powder,User253,Immune Boost,"I take Neem powder regularly to boost my immune system, and I haven't gotten sick since.",5,Positive
Neem Powder,User254,Blood Cleansing,Neem powder is great for cleansing the blood and promoting overall detoxification.,4,Positive
Neem Powder,User255,Allergies,Neem powder helped alleviate my allergy symptoms and reduce inflammation.,4,Sarcastic
Neem Powder,User256,Indigestion,I experienced stomach upset and nausea after taking Neem powder. It didn't sit well with my digestive system.,2,Negative
Neem Powder,User257,Weight Loss,Neem powder suppressed my appetite and aided in my weight loss journey.,4,Negative
Neem Powder,User258,Diabetes,I've noticed a slight improvement in my blood sugar levels since I started taking Neem powder.,4,Positive
Neem Powder,User259,Detox,Neem powder is an essential part of my detox routine. It helps flush out toxins from my body effectively.,5,Positive
Neem Powder,User260,Hair Health,Neem powder has strengthened my hair and reduced hair fall. I've noticed new growth as well.,4,Positive
Guggul Powder,User261,Cholesterol,Guggul powder has helped lower my cholesterol levels significantly. My doctor is impressed with the results.,5,Positive
Guggul Powder,User262,Joint Pain,"I suffer from arthritis, and Guggul powder has helped alleviate the pain and inflammation in my joints.",4,Negative
Guggul Powder,User263,Weight Loss,Guggul powder has boosted my metabolism and aided in my weight loss journey.,4,Positive
Guggul Powder,User264,Hypothyroidism,Guggul powder has helped regulate my thyroid function and manage my hypothyroidism symptoms.,5,Sarcastic
Guggul Powder,User265,Acne,I experienced breakouts and increased oiliness after taking Guggul powder. Not suitable for acne-prone skin.,2,Positive
Guggul Powder,User266,Constipation,Guggul powder worsened my constipation issues and caused abdominal discomfort.,2,Negative
Guggul Powder,User267,Energy Boost,Guggul powder gives me a natural energy boost without any caffeine jitters. Perfect for staying alert throughout the day.,4,Positive
Guggul Powder,User268,Bloating,Guggul powder helped reduce bloating and gas after meals. I feel lighter and more comfortable.,4,Positive
Guggul Powder,User269,Digestion,I experienced stomach cramps and diarrhea after taking Guggul powder. Not suitable for sensitive stomachs.,2,Sarcastic
Guggul Powder,User270,Detox,Guggul powder is excellent for detoxifying the body and improving overall health.,5,Positive
Punarnava Powder,User271,Kidney Health,Punarnava powder has improved my kidney function and reduced swelling in my legs.,5,Positive
Punarnava Powder,User272,Water Retention,"I suffer from water retention, and Punarnava powder has helped reduce swelling and bloating.",4,Negative
Punarnava Powder,User273,High Blood Pressure,Punarnava powder has helped lower my blood pressure and improve my overall cardiovascular health.,4,Negative
Punarnava Powder,User274,Edema,I've noticed a significant reduction in swelling and fluid retention since I started taking Punarnava powder.,5,Positive
Punarnava Powder,User275,Joint Pain,Punarnava powder has anti-inflammatory properties that help alleviate joint pain and stiffness.,4,Negative
Punarnava Powder,User276,Headaches,I experienced headaches and dizziness after taking Punarnava powder. They didn't agree with me.,2,Negative
Punarnava Powder,User277,Weight Loss,"Punarnava powder helps flush out excess water weight, making it useful for weight loss.",4,Positive
Punarnava Powder,User278,Heart Health,Punarnava powder supports heart health by reducing fluid buildup and improving circulation.,4,Positive
Punarnava Powder,User279,Diuretic,Punarnava powder has diuretic properties that help eliminate toxins and waste from the body.,5,Sarcastic
Punarnava Powder,User280,Kidney Stones,"I take Punarnava powder to prevent kidney stones, and it's been effective so far.",4,Positive
Guduchi Powder,User281,Immune Boost,Guduchi powder is excellent for boosting the immune system. I haven't gotten sick since I started taking it regularly.,5,Positive
Guduchi Powder,User282,Fever,Guduchi powder helped reduce my fever and alleviate flu-like symptoms. It's a must-have during cold and flu season.,4,Negative
Guduchi Powder,User283,Detox,"I use Guduchi powder as part of my detox routine, and it helps cleanse my body effectively.",4,Positive
Guduchi Powder,User284,Respiratory Health,Guduchi powder has improved my respiratory health and reduced congestion and coughing.,5,Positive
Guduchi Powder,User285,Joint Pain,"I suffer from arthritis, and Guduchi powder has helped alleviate the pain and inflammation in my joints.",4,Negative
Guduchi Powder,User286,Acne,Guduchi powder worsened my acne breakouts and caused redness and irritation on my skin.,2,Negative
Guduchi Powder,User287,Energy Boost,I didn't notice any change in my energy levels after taking Guduchi powder for two weeks.,3,Positive
Guduchi Powder,User288,Blood Sugar,Guduchi powder has helped stabilize my blood sugar levels and reduce spikes.,4,Sarcastic
Guduchi Powder,User289,Weight Loss,I've noticed a reduction in my appetite and cravings since I started taking Guduchi powder.,4,Sarcastic
Guduchi Powder,User290,Indigestion,Guduchi powder aggravated my indigestion issues and caused stomach cramps.,2,Negative
Haritaki Capsules,User291,Digestion,Haritaki capsules aid in digestion and help relieve symptoms of indigestion like bloating and gas.,5,Positive
Haritaki Capsules,User292,Bowel Regularity,Haritaki capsules have regulated my bowel movements and relieved my chronic constipation.,4,Positive
